run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
1,15,2,0.1,36,0.033078,"L2,1-NMF",40,0.224683840695255,0.6416666666666667,0.6166666666666667,0.7861218536065544,400,0,821.8216296183605,3.637399312999605
1,15,2,0.1,36,0.033078,L1-Reg Robust,40,0.2415889096746503,0.5666666666666667,0.5472222222222223,0.7643594122314747,400,0,630.9100854742695,4.438723014000061
1,15,2,0.25,90,0.086164,F-norm MU,40,0.3332222729174678,0.44722222222222224,0.43333333333333335,0.6563164896884164,400,0,2534.9898425850115,1.8238026300000456
1,15,2,0.25,90,0.086164,L1-NMF,40,0.3343989950165887,0.4083333333333333,0.39444444444444443,0.6397550385488278,400,0,30753.811173261187,3.6648864690000664
1,15,2,0.25,90,0.086164,Hypersurface,40,0.3292570576067312,0.4777777777777778,0.4638888888888889,0.6617090005346854,400,0,13724.085849784726,4.089938723000159
1,15,2,0.25,90,0.086164,"L2,1-NMF",40,0.3274686658763227,0.44722222222222224,0.4361111111111111,0.6504939472497604,400,0,930.2955540209953,3.4187473879997015
1,15,2,0.25,90,0.086164,L1-Reg Robust,40,0.3280540188979828,0.46944444444444444,0.44722222222222224,0.673474570149008,400,0,745.3523417991759,4.313256674000058
1,15,2,0.5,180,0.169422,F-norm MU,40,0.4423315134445986,0.3277777777777778,0.3138888888888889,0.5516165006773591,400,0,3320.275702191425,1.8502882009997847
1,15,2,0.5,180,0.169422,L1-NMF,40,0.43342338936423164,0.3055555555555556,0.2833333333333333,0.5527109322563657,400,0,34608.84654376563,3.62197407199983
1,15,2,0.5,180,0.169422,Hypersurface,40,0.4387098632002914,0.33055555555555555,0.3138888888888889,0.5708572232789686,400,0,16211.410771522991,5.704164856000261
1,15,2,0.5,180,0.169422,"L2,1-NMF",40,0.43882997734459034,0.33611111111111114,0.325,0.5725298530357144,400,0,1065.1363460099021,3.3514907879998646
